t_sec,connected,armed,mode,pose_count,planner_cmd_count,safe_cmd_count,nearest_obstacle_m,safety_event_count,goal_reached
127.017,True,True,OFFBOARD,0,2540,2540,inf,0,False
128.017,True,True,OFFBOARD,0,2560,2560,inf,0,False
129.018,True,True,OFFBOARD,0,2580,2580,inf,0,False
130.017,True,True,OFFBOARD,0,2600,2600,inf,0,False
131.017,True,True,OFFBOARD,0,2620,2620,inf,0,False
132.017,True,True,OFFBOARD,0,2640,2640,inf,0,False
133.017,True,False,OFFBOARD,0,2660,2660,inf,0,False
134.017,True,True,OFFBOARD,0,2680,2680,inf,0,False
135.017,True,True,OFFBOARD,0,2700,2700,inf,0,False
136.019,True,True,OFFBOARD,0,2720,2720,inf,0,False
137.017,True,True,OFFBOARD,0,2739,2740,inf,0,False
138.017,True,True,OFFBOARD,0,2760,2760,inf,0,False
139.017,True,True,OFFBOARD,0,2780,2780,inf,0,False
140.017,True,True,OFFBOARD,0,2800,2800,inf,0,False
141.017,True,True,OFFBOARD,0,2820,2820,inf,0,False
142.017,True,True,OFFBOARD,0,2840,2840,inf,0,False
143.017,True,True,OFFBOARD,0,2860,2860,inf,0,False
144.017,True,True,OFFBOARD,0,2880,2880,inf,0,False
145.017,True,False,OFFBOARD,0,2900,2900,inf,0,False
146.017,True,True,OFFBOARD,0,2920,2920,inf,0,False
147.017,True,True,OFFBOARD,0,2940,2940,inf,0,False
148.018,True,True,OFFBOARD,0,2960,2960,inf,0,False
149.017,True,True,OFFBOARD,0,2980,2980,inf,0,False
150.017,True,True,OFFBOARD,0,3000,3000,inf,0,False
151.017,True,True,OFFBOARD,0,3020,3020,inf,0,False
152.017,True,True,OFFBOARD,0,3040,3040,inf,0,False
153.017,True,True,OFFBOARD,0,3060,3060,inf,0,False
154.018,True,True,OFFBOARD,0,3079,3080,inf,0,False
155.017,True,True,OFFBOARD,0,3100,3100,inf,0,False
156.017,True,True,OFFBOARD,0,3120,3120,inf,0,False
157.021,True,False,OFFBOARD,0,3140,3140,inf,0,False
158.017,True,True,OFFBOARD,0,3160,3160,inf,0,False
159.018,True,True,OFFBOARD,0,3180,3180,inf,0,False
160.017,True,True,OFFBOARD,0,3200,3200,inf,0,False
161.017,True,True,OFFBOARD,0,3220,3220,inf,0,False
162.017,True,True,OFFBOARD,0,3240,3240,inf,0,False
163.018,True,True,OFFBOARD,0,3259,3260,inf,0,False
164.02,True,True,OFFBOARD,0,3279,3280,inf,0,False
165.017,True,True,OFFBOARD,0,3300,3300,inf,0,False
166.017,True,True,OFFBOARD,0,3320,3320,inf,0,False
167.017,True,True,OFFBOARD,0,3339,3340,inf,0,False
168.017,True,True,OFFBOARD,0,3360,3360,inf,0,False
169.017,True,False,OFFBOARD,0,3380,3380,inf,0,False
170.017,True,False,OFFBOARD,0,3399,3400,inf,0,False
171.017,True,False,OFFBOARD,0,3420,3420,inf,0,False
172.019,True,False,OFFBOARD,0,3439,3440,inf,0,False
173.018,True,False,OFFBOARD,0,3460,3460,inf,0,False
174.017,True,False,OFFBOARD,0,3480,3480,inf,0,False
175.018,True,False,OFFBOARD,0,3500,3500,inf,0,False
176.017,True,False,OFFBOARD,0,3520,3520,inf,0,False
177.02,True,False,OFFBOARD,0,3540,3540,inf,0,False
178.017,True,False,OFFBOARD,0,3560,3560,inf,0,False
179.018,True,False,OFFBOARD,0,3580,3580,inf,0,False
180.019,True,False,OFFBOARD,0,3599,3600,inf,0,False
181.017,True,False,OFFBOARD,0,3620,3620,inf,0,False
182.018,True,False,OFFBOARD,0,3640,3640,inf,0,False
183.018,True,False,OFFBOARD,0,3660,3660,inf,0,False
184.017,True,False,OFFBOARD,0,3680,3680,inf,0,False
185.019,True,False,OFFBOARD,0,3700,3700,inf,0,False
186.017,True,False,OFFBOARD,0,3720,3720,inf,0,False
187.017,True,False,OFFBOARD,0,3740,3740,inf,0,False
188.018,True,False,OFFBOARD,0,3760,3760,inf,0,False
189.017,True,False,OFFBOARD,0,3780,3780,inf,0,False
190.018,True,False,OFFBOARD,0,3800,3800,inf,0,False
191.018,True,False,OFFBOARD,0,3820,3820,inf,0,False
192.017,True,False,OFFBOARD,0,3840,3840,inf,0,False
193.018,True,False,OFFBOARD,0,3859,3860,inf,0,False
194.017,True,False,OFFBOARD,0,3879,3880,inf,0,False
195.017,True,False,OFFBOARD,0,3900,3900,inf,0,False
196.018,True,False,OFFBOARD,0,3919,3920,inf,0,False
197.017,True,False,OFFBOARD,0,3940,3940,inf,0,False
198.017,True,False,OFFBOARD,0,3960,3960,inf,0,False
199.017,True,False,OFFBOARD,0,3980,3980,inf,0,False
200.018,True,False,OFFBOARD,0,4000,4000,inf,0,False
201.017,True,False,OFFBOARD,0,4019,4020,inf,0,False
202.021,True,False,OFFBOARD,0,4040,4040,inf,0,False
203.018,True,False,OFFBOARD,0,4060,4060,inf,0,False
204.018,True,False,OFFBOARD,0,4080,4080,inf,0,False
205.017,True,False,OFFBOARD,0,4100,4100,inf,0,False
206.017,True,False,OFFBOARD,0,4120,4120,inf,0,False
207.017,True,False,OFFBOARD,0,4140,4140,inf,0,False
208.019,True,False,OFFBOARD,0,4160,4160,inf,0,False
209.017,True,False,OFFBOARD,0,4179,4180,inf,0,False
210.017,True,False,OFFBOARD,0,4200,4200,inf,0,False
211.02,True,False,OFFBOARD,0,4220,4220,inf,0,False
212.02,True,False,OFFBOARD,0,4240,4240,inf,0,False
213.019,True,False,OFFBOARD,0,4259,4260,inf,0,False
214.017,True,False,OFFBOARD,0,4279,4280,inf,0,False
215.017,True,False,OFFBOARD,0,4300,4300,inf,0,False
216.018,True,False,OFFBOARD,0,4320,4320,inf,0,False
217.021,True,False,OFFBOARD,0,4339,4340,inf,0,False
218.017,True,False,OFFBOARD,0,4359,4360,inf,0,False
219.019,True,False,OFFBOARD,0,4380,4380,inf,0,False
220.018,True,False,OFFBOARD,0,4399,4400,inf,0,False
221.017,True,False,OFFBOARD,0,4419,4420,inf,0,False
222.019,True,False,OFFBOARD,0,4440,4440,inf,0,False
223.018,True,False,OFFBOARD,0,4460,4460,inf,0,False
224.017,True,False,OFFBOARD,0,4479,4480,inf,0,False
225.017,True,False,OFFBOARD,0,4500,4500,inf,0,False
226.019,True,False,OFFBOARD,0,4519,4520,inf,0,False
227.02,True,False,OFFBOARD,0,4540,4540,inf,0,False
228.018,True,False,OFFBOARD,0,4559,4560,inf,0,False
229.018,True,False,OFFBOARD,0,4579,4580,inf,0,False
230.018,True,False,OFFBOARD,0,4600,4600,inf,0,False
231.017,True,False,OFFBOARD,0,4620,4620,inf,0,False
232.021,True,False,OFFBOARD,0,4639,4640,inf,0,False
233.017,True,False,OFFBOARD,0,4659,4660,inf,0,False
234.017,True,False,OFFBOARD,0,4680,4680,inf,0,False
235.019,True,False,OFFBOARD,0,4700,4700,inf,0,False
236.021,True,False,OFFBOARD,0,4720,4720,inf,0,False
237.019,True,False,OFFBOARD,0,4739,4740,inf,0,False
238.019,True,False,OFFBOARD,0,4760,4760,inf,0,False
239.017,True,False,OFFBOARD,0,4780,4780,inf,0,False
240.019,True,False,OFFBOARD,0,4800,4800,inf,0,False
241.018,True,False,OFFBOARD,0,4819,4820,inf,0,False
242.017,True,False,OFFBOARD,0,4839,4840,inf,0,False
243.017,True,False,OFFBOARD,0,4860,4860,inf,0,False
244.017,True,False,OFFBOARD,0,4880,4880,inf,0,False
245.021,True,False,OFFBOARD,0,4899,4900,inf,0,False
246.018,True,False,OFFBOARD,0,4920,4920,inf,0,False
247.018,True,False,OFFBOARD,0,4940,4940,inf,0,False
248.018,True,False,OFFBOARD,0,4960,4960,inf,0,False
249.017,True,False,OFFBOARD,0,4980,4980,inf,0,False
250.017,True,False,OFFBOARD,0,5000,5000,inf,0,False
251.017,True,False,OFFBOARD,0,5020,5020,inf,0,False
252.017,True,False,OFFBOARD,0,5040,5040,inf,0,False
253.02,True,False,OFFBOARD,0,5060,5060,inf,0,False
254.017,True,False,OFFBOARD,0,5079,5080,inf,0,False
255.017,True,False,OFFBOARD,0,5100,5100,inf,0,False
256.017,True,False,OFFBOARD,0,5120,5120,inf,0,False
257.018,True,False,OFFBOARD,0,5140,5140,inf,0,False
258.017,True,False,OFFBOARD,0,5160,5160,inf,0,False
259.017,True,False,OFFBOARD,0,5180,5180,inf,0,False
260.018,True,False,OFFBOARD,0,5199,5200,inf,0,False
261.017,True,False,OFFBOARD,0,5220,5220,inf,0,False
262.017,True,False,OFFBOARD,0,5240,5240,inf,0,False
263.019,True,False,OFFBOARD,0,5260,5260,inf,0,False
264.018,True,False,OFFBOARD,0,5280,5280,inf,0,False
265.018,True,False,OFFBOARD,0,5299,5300,inf,0,False
266.017,True,False,OFFBOARD,0,5320,5320,inf,0,False
267.018,True,False,OFFBOARD,0,5340,5340,inf,0,False
268.018,True,False,OFFBOARD,0,5360,5360,inf,0,False
269.018,True,False,OFFBOARD,0,5380,5380,inf,0,False
270.017,True,False,OFFBOARD,0,5400,5400,inf,0,False
271.017,True,False,OFFBOARD,0,5419,5420,inf,0,False
272.017,True,False,OFFBOARD,0,5440,5440,inf,0,False
273.021,True,False,OFFBOARD,0,5460,5460,inf,0,False
274.018,True,False,OFFBOARD,0,5480,5480,inf,0,False
275.018,True,False,OFFBOARD,0,5500,5500,inf,0,False
276.017,True,False,OFFBOARD,0,5520,5520,inf,0,False
277.017,True,False,OFFBOARD,0,5540,5540,inf,0,False
278.017,True,False,OFFBOARD,0,5560,5560,inf,0,False
279.017,True,False,OFFBOARD,0,5580,5580,inf,0,False
280.02,True,False,OFFBOARD,0,5599,5600,inf,0,False
281.017,True,False,OFFBOARD,0,5620,5620,inf,0,False
282.017,True,False,OFFBOARD,0,5640,5640,inf,0,False
283.017,True,False,OFFBOARD,0,5660,5660,inf,0,False
284.017,True,False,OFFBOARD,0,5680,5680,inf,0,False
285.018,True,False,OFFBOARD,0,5700,5700,inf,0,False
286.018,True,False,OFFBOARD,0,5720,5720,inf,0,False
287.02,True,False,OFFBOARD,0,5740,5740,inf,0,False
288.017,True,False,OFFBOARD,0,5760,5760,inf,0,False
289.021,True,False,OFFBOARD,0,5779,5780,inf,0,False
290.017,True,False,OFFBOARD,0,5800,5800,inf,0,False
291.017,True,False,OFFBOARD,0,5820,5820,inf,0,False
292.018,True,False,OFFBOARD,0,5839,5840,inf,0,False
293.017,True,False,OFFBOARD,0,5860,5860,inf,0,False
294.017,True,False,OFFBOARD,0,5880,5880,inf,0,False
295.017,True,False,OFFBOARD,0,5900,5900,inf,0,False
296.017,True,False,OFFBOARD,0,5920,5920,inf,0,False
297.017,True,False,OFFBOARD,0,5940,5940,inf,0,False
298.018,True,False,OFFBOARD,0,5960,5960,inf,0,False
299.019,True,False,OFFBOARD,0,5979,5980,inf,0,False
300.02,True,False,OFFBOARD,0,6000,6000,inf,0,False
301.018,True,False,OFFBOARD,0,6020,6020,inf,0,False
302.018,True,False,OFFBOARD,0,6040,6040,inf,0,False
303.018,True,False,OFFBOARD,0,6059,6060,inf,0,False
304.017,True,False,OFFBOARD,0,6080,6080,inf,0,False
305.018,True,False,OFFBOARD,0,6099,6100,inf,0,False
306.017,True,False,OFFBOARD,0,6120,6120,inf,0,False
307.02,True,False,OFFBOARD,0,6140,6140,inf,0,False
308.017,True,False,OFFBOARD,0,6160,6160,inf,0,False
309.017,True,False,OFFBOARD,0,6180,6180,inf,0,False
310.02,True,False,OFFBOARD,0,6200,6200,inf,0,False
311.017,True,False,OFFBOARD,0,6220,6220,inf,0,False
312.021,True,False,OFFBOARD,0,6239,6240,inf,0,False
313.017,True,False,OFFBOARD,0,6260,6260,inf,0,False
314.017,True,False,OFFBOARD,0,6280,6280,inf,0,False
315.02,True,False,OFFBOARD,0,6300,6300,inf,0,False
316.017,True,False,OFFBOARD,0,6320,6320,inf,0,False
317.017,True,False,OFFBOARD,0,6339,6340,inf,0,False
318.017,True,False,OFFBOARD,0,6360,6360,inf,0,False
319.017,True,False,OFFBOARD,0,6379,6380,inf,0,False
320.017,True,False,OFFBOARD,0,6399,6400,inf,0,False
321.018,True,False,OFFBOARD,0,6420,6420,inf,0,False
322.017,True,False,OFFBOARD,0,6440,6440,inf,0,False
323.017,True,False,OFFBOARD,0,6459,6460,inf,0,False
324.017,True,False,OFFBOARD,0,6479,6480,inf,0,False
325.017,True,False,OFFBOARD,0,6500,6500,inf,0,False
326.017,True,False,OFFBOARD,0,6520,6520,inf,0,False
327.017,True,False,OFFBOARD,0,6540,6540,inf,0,False
328.017,True,False,OFFBOARD,0,6560,6560,inf,0,False
329.017,True,False,OFFBOARD,0,6580,6580,inf,0,False
330.018,True,False,OFFBOARD,0,6599,6600,inf,0,False
331.017,True,False,OFFBOARD,0,6620,6620,inf,0,False
332.017,True,False,OFFBOARD,0,6640,6640,inf,0,False
333.017,True,False,OFFBOARD,0,6660,6660,inf,0,False
334.017,True,False,OFFBOARD,0,6680,6680,inf,0,False
335.017,True,False,OFFBOARD,0,6700,6700,inf,0,False
336.017,True,False,OFFBOARD,0,6720,6720,inf,0,False
337.017,True,False,OFFBOARD,0,6740,6740,inf,0,False
338.02,True,False,OFFBOARD,0,6760,6760,inf,0,False
339.018,True,False,OFFBOARD,0,6779,6780,inf,0,False
340.021,True,False,OFFBOARD,0,6800,6800,inf,0,False
341.019,True,False,OFFBOARD,0,6819,6820,inf,0,False
342.02,True,False,OFFBOARD,0,6840,6840,inf,0,False
343.017,True,False,OFFBOARD,0,6859,6860,inf,0,False
344.017,True,False,OFFBOARD,0,6880,6880,inf,0,False
345.017,True,False,OFFBOARD,0,6900,6900,inf,0,False
346.017,True,False,OFFBOARD,0,6920,6920,inf,0,False
347.017,True,False,OFFBOARD,0,6940,6940,inf,0,False
348.018,True,False,OFFBOARD,0,6959,6960,inf,0,False
349.017,True,False,OFFBOARD,0,6980,6980,inf,0,False
350.018,True,False,OFFBOARD,0,7000,7000,inf,0,False
351.018,True,False,OFFBOARD,0,7020,7020,inf,0,False
352.019,True,False,OFFBOARD,0,7039,7040,inf,0,False
353.017,True,False,OFFBOARD,0,7060,7060,inf,0,False
354.017,True,False,OFFBOARD,0,7080,7080,inf,0,False
355.018,True,False,OFFBOARD,0,7099,7100,inf,0,False
356.017,True,False,OFFBOARD,0,7120,7120,inf,0,False
357.019,True,False,OFFBOARD,0,7139,7140,inf,0,False
358.019,True,False,OFFBOARD,0,7160,7160,inf,0,False
359.018,True,False,OFFBOARD,0,7180,7180,inf,0,False
360.018,True,False,OFFBOARD,0,7199,7200,inf,0,False
361.018,True,False,OFFBOARD,0,7219,7220,inf,0,False
362.019,True,False,OFFBOARD,0,7240,7240,inf,0,False
363.017,True,False,OFFBOARD,0,7260,7260,inf,0,False
364.018,True,False,OFFBOARD,0,7279,7280,inf,0,False
365.019,True,False,OFFBOARD,0,7299,7300,inf,0,False
366.018,True,False,OFFBOARD,0,7320,7320,inf,0,False
367.018,True,False,OFFBOARD,0,7340,7340,inf,0,False
368.017,True,False,OFFBOARD,0,7360,7360,inf,0,False
369.017,True,False,OFFBOARD,0,7380,7380,inf,0,False
370.017,True,False,OFFBOARD,0,7400,7400,inf,0,False
371.024,True,False,OFFBOARD,0,7419,7420,inf,0,False
372.017,True,False,OFFBOARD,0,7440,7440,inf,0,False
373.018,True,False,OFFBOARD,0,7459,7460,inf,0,False
374.018,True,False,OFFBOARD,0,7479,7480,inf,0,False
375.017,True,False,OFFBOARD,0,7499,7500,inf,0,False
376.017,True,False,OFFBOARD,0,7519,7520,inf,0,False
377.017,True,False,OFFBOARD,0,7539,7540,inf,0,False
378.017,True,False,OFFBOARD,0,7560,7560,inf,0,False
379.017,True,False,OFFBOARD,0,7580,7580,inf,0,False
380.017,True,False,OFFBOARD,0,7600,7600,inf,0,False
381.017,True,False,OFFBOARD,0,7619,7620,inf,0,False
382.018,True,False,OFFBOARD,0,7639,7640,inf,0,False
383.018,True,False,OFFBOARD,0,7659,7660,inf,0,False
384.017,True,False,OFFBOARD,0,7679,7680,inf,0,False
385.017,True,False,OFFBOARD,0,7700,7700,inf,0,False
386.019,True,False,OFFBOARD,0,7719,7720,inf,0,False
387.017,True,False,OFFBOARD,0,7740,7740,inf,0,False
388.018,True,False,OFFBOARD,0,7760,7760,inf,0,False
389.017,True,False,OFFBOARD,0,7780,7780,inf,0,False
390.017,True,False,OFFBOARD,0,7800,7800,inf,0,False
391.019,True,False,OFFBOARD,0,7819,7820,inf,0,False
392.017,True,False,OFFBOARD,0,7840,7840,inf,0,False
393.017,True,False,OFFBOARD,0,7860,7860,inf,0,False
394.017,True,False,OFFBOARD,0,7880,7880,inf,0,False
395.02,True,False,OFFBOARD,0,7900,7900,inf,0,False
396.017,True,False,OFFBOARD,0,7920,7920,inf,0,False
397.018,True,False,OFFBOARD,0,7939,7940,inf,0,False
398.018,True,False,OFFBOARD,0,7960,7960,inf,0,False
399.019,True,False,OFFBOARD,0,7980,7980,inf,0,False
400.017,True,False,OFFBOARD,0,8000,8000,inf,0,False
401.018,True,False,OFFBOARD,0,8020,8020,inf,0,False
402.017,True,False,OFFBOARD,0,8040,8040,inf,0,False
403.017,True,False,OFFBOARD,0,8059,8060,inf,0,False
404.017,True,False,OFFBOARD,0,8080,8080,inf,0,False
405.017,True,False,OFFBOARD,0,8100,8100,inf,0,False
406.018,True,False,OFFBOARD,0,8119,8120,inf,0,False
407.018,True,False,OFFBOARD,0,8140,8140,inf,0,False
408.022,True,False,OFFBOARD,0,8159,8160,inf,0,False
409.018,True,False,OFFBOARD,0,8179,8180,inf,0,False
410.017,True,False,OFFBOARD,0,8200,8200,inf,0,False
411.018,True,False,OFFBOARD,0,8220,8220,inf,0,False
412.017,True,False,OFFBOARD,0,8240,8240,inf,0,False
413.021,True,False,OFFBOARD,0,8260,8260,inf,0,False
414.017,True,False,OFFBOARD,0,8280,8280,inf,0,False
415.02,True,False,OFFBOARD,0,8300,8300,inf,0,False
416.017,True,False,OFFBOARD,0,8320,8320,inf,0,False
417.017,True,False,OFFBOARD,0,8340,8340,inf,0,False
418.017,True,False,OFFBOARD,0,8360,8360,inf,0,False
419.018,True,False,OFFBOARD,0,8380,8380,inf,0,False
420.017,True,False,OFFBOARD,0,8400,8400,inf,0,False
421.017,True,False,OFFBOARD,0,8420,8420,inf,0,False
422.021,True,False,OFFBOARD,0,8439,8440,inf,0,False
423.018,True,False,OFFBOARD,0,8460,8460,inf,0,False
424.021,True,False,OFFBOARD,0,8480,8480,inf,0,False
425.019,True,False,OFFBOARD,0,8500,8500,inf,0,False
426.017,True,False,OFFBOARD,0,8520,8520,inf,0,False
427.02,True,False,OFFBOARD,0,8540,8540,inf,0,False
428.017,True,False,OFFBOARD,0,8560,8560,inf,0,False
429.017,True,False,OFFBOARD,0,8580,8580,inf,0,False
430.017,True,False,OFFBOARD,0,8600,8600,inf,0,False
431.017,True,False,OFFBOARD,0,8620,8620,inf,0,False
432.018,True,False,OFFBOARD,0,8640,8640,inf,0,False
433.017,True,False,OFFBOARD,0,8659,8660,inf,0,False
434.017,True,False,OFFBOARD,0,8680,8680,inf,0,False
435.018,True,False,OFFBOARD,0,8700,8700,inf,0,False
436.018,True,False,OFFBOARD,0,8719,8720,inf,0,False
437.017,True,False,OFFBOARD,0,8740,8740,inf,0,False
438.017,True,False,OFFBOARD,0,8759,8760,inf,0,False
439.018,True,False,OFFBOARD,0,8780,8780,inf,0,False
440.017,True,False,OFFBOARD,0,8800,8800,inf,0,False
441.018,True,False,OFFBOARD,0,8820,8820,inf,0,False
442.017,True,False,OFFBOARD,0,8840,8840,inf,0,False
443.017,True,False,OFFBOARD,0,8859,8860,inf,0,False
444.017,True,False,OFFBOARD,0,8880,8880,inf,0,False
445.017,True,False,OFFBOARD,0,8900,8900,inf,0,False
446.017,True,False,OFFBOARD,0,8920,8920,inf,0,False
447.017,True,False,OFFBOARD,0,8940,8940,inf,0,False
448.017,True,False,OFFBOARD,0,8960,8960,inf,0,False
449.018,True,False,OFFBOARD,0,8980,8980,inf,0,False
450.019,True,False,OFFBOARD,0,9000,9000,inf,0,False
451.017,True,False,OFFBOARD,0,9020,9020,inf,0,False
