t_sec,connected,armed,mode,pose_count,planner_cmd_count,safe_cmd_count,nearest_obstacle_m,safety_event_count,goal_reached
1134.011,True,False,OFFBOARD,0,22680,22680,inf,0,False
1135.011,True,False,OFFBOARD,0,22700,22700,inf,0,False
1136.01,True,False,OFFBOARD,0,22720,22720,inf,0,False
1137.016,True,False,OFFBOARD,0,22740,22740,inf,0,False
1138.01,True,False,OFFBOARD,0,22760,22760,inf,0,False
1139.011,True,False,OFFBOARD,0,22780,22780,inf,0,False
1140.011,True,False,OFFBOARD,0,22800,22800,inf,0,False
1141.011,True,False,OFFBOARD,0,22820,22820,inf,0,False
1142.011,True,False,OFFBOARD,0,22840,22840,inf,0,False
1143.012,True,False,OFFBOARD,0,22860,22860,inf,0,False
1144.011,True,False,OFFBOARD,0,22880,22880,inf,0,False
1145.011,True,False,OFFBOARD,0,22900,22900,inf,0,False
1146.011,True,False,OFFBOARD,0,22920,22920,inf,0,False
1147.014,True,False,OFFBOARD,0,22940,22940,inf,0,False
1148.011,True,False,OFFBOARD,0,22960,22960,inf,0,False
1149.011,True,False,OFFBOARD,0,22980,22980,inf,0,False
1150.011,True,False,OFFBOARD,0,23000,23000,inf,0,False
1151.011,True,False,OFFBOARD,0,23020,23020,inf,0,False
1152.011,True,False,OFFBOARD,0,23040,23040,inf,0,False
1153.011,True,False,OFFBOARD,0,23060,23060,inf,0,False
1154.011,True,False,OFFBOARD,0,23080,23080,inf,0,False
1155.013,True,False,OFFBOARD,0,23100,23100,inf,0,False
1156.011,True,False,OFFBOARD,0,23120,23120,inf,0,False
1157.011,True,False,OFFBOARD,0,23140,23140,inf,0,False
1158.011,True,False,OFFBOARD,0,23160,23160,inf,0,False
1159.014,True,False,OFFBOARD,0,23180,23180,inf,0,False
1160.011,True,False,OFFBOARD,0,23200,23200,inf,0,False
1161.01,True,False,OFFBOARD,0,23220,23220,inf,0,False
1162.011,True,False,OFFBOARD,0,23240,23240,inf,0,False
1163.01,True,False,OFFBOARD,0,23260,23260,inf,0,False
1164.012,True,False,OFFBOARD,0,23280,23280,inf,0,False
1165.011,True,False,OFFBOARD,0,23300,23300,inf,0,False
1166.011,True,False,OFFBOARD,0,23320,23320,inf,0,False
1167.011,True,False,OFFBOARD,0,23340,23340,inf,0,False
1168.011,True,False,OFFBOARD,0,23360,23360,inf,0,False
1169.011,True,False,OFFBOARD,0,23380,23380,inf,0,False
1170.011,True,False,OFFBOARD,0,23400,23400,inf,0,False
1171.011,True,False,OFFBOARD,0,23420,23420,inf,0,False
1172.011,True,False,OFFBOARD,0,23440,23440,inf,0,False
1173.011,True,False,OFFBOARD,0,23460,23460,inf,0,False
1174.011,True,False,OFFBOARD,0,23480,23480,inf,0,False
1175.011,True,False,OFFBOARD,0,23500,23500,inf,0,False
1176.011,True,False,OFFBOARD,0,23520,23520,inf,0,False
1177.012,True,False,OFFBOARD,0,23540,23540,inf,0,False
1178.011,True,False,OFFBOARD,0,23560,23560,inf,0,False
1179.012,True,False,OFFBOARD,0,23580,23580,inf,0,False
1180.011,True,False,OFFBOARD,0,23600,23600,inf,0,False
1181.011,True,False,OFFBOARD,0,23620,23620,inf,0,False
1182.014,True,False,OFFBOARD,0,23640,23640,inf,0,False
1183.011,True,False,OFFBOARD,0,23660,23660,inf,0,False
1184.012,True,False,OFFBOARD,0,23680,23680,inf,0,False
1185.011,True,False,OFFBOARD,0,23700,23700,inf,0,False
1186.011,True,False,OFFBOARD,0,23720,23720,inf,0,False
1187.011,True,False,OFFBOARD,0,23740,23740,inf,0,False
1188.011,True,False,OFFBOARD,0,23760,23760,inf,0,False
1189.011,True,False,OFFBOARD,0,23780,23780,inf,0,False
1190.011,True,False,OFFBOARD,0,23800,23800,inf,0,False
1191.013,True,False,OFFBOARD,0,23820,23820,inf,0,False
1192.014,True,False,OFFBOARD,0,23840,23840,inf,0,False
1193.011,True,False,OFFBOARD,0,23860,23860,inf,0,False
1194.013,True,False,OFFBOARD,0,23880,23880,inf,0,False
1195.011,True,False,OFFBOARD,0,23900,23900,inf,0,False
1196.011,True,False,OFFBOARD,0,23920,23920,inf,0,False
1197.01,True,False,OFFBOARD,0,23940,23940,inf,0,False
1198.011,True,False,OFFBOARD,0,23960,23960,inf,0,False
1199.011,True,False,OFFBOARD,0,23980,23980,inf,0,False
1200.012,True,False,OFFBOARD,0,24000,24000,inf,0,False
1201.014,True,False,OFFBOARD,0,24020,24020,inf,0,False
1202.011,True,False,OFFBOARD,0,24040,24040,inf,0,False
1203.011,True,False,OFFBOARD,0,24060,24060,inf,0,False
1204.011,True,False,OFFBOARD,0,24080,24080,inf,0,False
1205.012,True,False,OFFBOARD,0,24100,24100,inf,0,False
1206.015,True,False,OFFBOARD,0,24120,24120,inf,0,False
1207.013,True,False,OFFBOARD,0,24140,24140,inf,0,False
1208.011,True,False,OFFBOARD,0,24160,24160,inf,0,False
1209.011,True,False,OFFBOARD,0,24180,24180,inf,0,False
1210.011,True,False,OFFBOARD,0,24200,24200,inf,0,False
1211.012,True,False,OFFBOARD,0,24220,24220,inf,0,False
1212.012,True,False,OFFBOARD,0,24240,24240,inf,0,False
1213.011,True,False,OFFBOARD,0,24260,24260,inf,0,False
1214.011,True,False,OFFBOARD,0,24280,24280,inf,0,False
1215.011,True,False,OFFBOARD,0,24300,24300,inf,0,False
1216.011,True,False,OFFBOARD,0,24320,24320,inf,0,False
1217.012,True,False,OFFBOARD,0,24340,24340,inf,0,False
1218.011,True,False,OFFBOARD,0,24360,24360,inf,0,False
1219.011,True,False,OFFBOARD,0,24380,24380,inf,0,False
1220.011,True,False,OFFBOARD,0,24400,24400,inf,0,False
1221.013,True,False,OFFBOARD,0,24420,24420,inf,0,False
1222.01,True,False,OFFBOARD,0,24440,24440,inf,0,False
1223.012,True,False,OFFBOARD,0,24460,24460,inf,0,False
1224.012,True,False,OFFBOARD,0,24480,24480,inf,0,False
1225.011,True,False,OFFBOARD,0,24500,24500,inf,0,False
1226.014,True,False,OFFBOARD,0,24520,24520,inf,0,False
1227.011,True,False,OFFBOARD,0,24540,24540,inf,0,False
1228.011,True,False,OFFBOARD,0,24560,24560,inf,0,False
1229.013,True,False,OFFBOARD,0,24580,24580,inf,0,False
1230.011,True,False,OFFBOARD,0,24600,24600,inf,0,False
1231.011,True,False,OFFBOARD,0,24620,24620,inf,0,False
1232.011,True,False,OFFBOARD,0,24640,24640,inf,0,False
1233.012,True,False,OFFBOARD,0,24660,24660,inf,0,False
1234.011,True,False,OFFBOARD,0,24680,24680,inf,0,False
1235.011,True,False,OFFBOARD,0,24700,24700,inf,0,False
1236.014,True,False,OFFBOARD,0,24720,24720,inf,0,False
1237.011,True,False,OFFBOARD,0,24740,24740,inf,0,False
1238.011,True,False,OFFBOARD,0,24760,24760,inf,0,False
1239.011,True,False,OFFBOARD,0,24780,24780,inf,0,False
1240.011,True,False,OFFBOARD,0,24800,24800,inf,0,False
1241.014,True,False,OFFBOARD,0,24820,24820,inf,0,False
1242.012,True,False,OFFBOARD,0,24840,24840,inf,0,False
1243.013,True,False,OFFBOARD,0,24860,24860,inf,0,False
1244.011,True,False,OFFBOARD,0,24880,24880,inf,0,False
1245.011,True,False,OFFBOARD,0,24900,24900,inf,0,False
1246.011,True,False,OFFBOARD,0,24920,24920,inf,0,False
1247.011,True,False,OFFBOARD,0,24940,24940,inf,0,False
1248.01,True,False,OFFBOARD,0,24960,24960,inf,0,False
1249.011,True,False,OFFBOARD,0,24980,24980,inf,0,False
1250.012,True,False,OFFBOARD,0,25000,25000,inf,0,False
1251.012,True,False,OFFBOARD,0,25020,25020,inf,0,False
1252.011,True,False,OFFBOARD,0,25040,25040,inf,0,False
1253.011,True,False,OFFBOARD,0,25060,25060,inf,0,False
1254.011,True,False,OFFBOARD,0,25080,25080,inf,0,False
1255.012,True,False,OFFBOARD,0,25100,25100,inf,0,False
1256.01,True,False,OFFBOARD,0,25120,25120,inf,0,False
1257.01,True,False,OFFBOARD,0,25140,25140,inf,0,False
1258.011,True,False,OFFBOARD,0,25160,25160,inf,0,False
1259.012,True,False,OFFBOARD,0,25180,25180,inf,0,False
1260.011,True,False,OFFBOARD,0,25200,25200,inf,0,False
1261.011,True,False,OFFBOARD,0,25220,25220,inf,0,False
1262.011,True,False,OFFBOARD,0,25240,25240,inf,0,False
1263.011,True,False,OFFBOARD,0,25260,25260,inf,0,False
1264.011,True,False,OFFBOARD,0,25280,25280,inf,0,False
1265.012,True,False,OFFBOARD,0,25300,25300,inf,0,False
1266.011,True,False,OFFBOARD,0,25320,25320,inf,0,False
1267.011,True,False,OFFBOARD,0,25340,25340,inf,0,False
1268.011,True,False,OFFBOARD,0,25360,25360,inf,0,False
1269.012,True,False,OFFBOARD,0,25380,25380,inf,0,False
1270.011,True,False,OFFBOARD,0,25400,25400,inf,0,False
1271.011,True,False,OFFBOARD,0,25420,25420,inf,0,False
1272.011,True,False,OFFBOARD,0,25440,25440,inf,0,False
1273.011,True,False,OFFBOARD,0,25460,25460,inf,0,False
1274.011,True,False,OFFBOARD,0,25480,25480,inf,0,False
1275.011,True,False,OFFBOARD,0,25500,25500,inf,0,False
1276.011,True,False,OFFBOARD,0,25520,25520,inf,0,False
1277.017,True,False,OFFBOARD,0,25540,25540,inf,0,False
1278.011,True,False,OFFBOARD,0,25560,25560,inf,0,False
1279.012,True,False,OFFBOARD,0,25580,25580,inf,0,False
1280.011,True,False,OFFBOARD,0,25600,25600,inf,0,False
1281.011,True,False,OFFBOARD,0,25620,25620,inf,0,False
1282.013,True,False,OFFBOARD,0,25640,25640,inf,0,False
1283.012,True,False,OFFBOARD,0,25660,25660,inf,0,False
1284.012,True,False,OFFBOARD,0,25680,25680,inf,0,False
1285.011,True,False,OFFBOARD,0,25700,25700,inf,0,False
1286.011,True,False,OFFBOARD,0,25720,25720,inf,0,False
1287.011,True,False,OFFBOARD,0,25740,25740,inf,0,False
1288.011,True,False,OFFBOARD,0,25760,25760,inf,0,False
1289.011,True,False,OFFBOARD,0,25780,25780,inf,0,False
1290.01,True,False,OFFBOARD,0,25800,25800,inf,0,False
1291.01,True,False,OFFBOARD,0,25820,25820,inf,0,False
1292.011,True,False,OFFBOARD,0,25840,25840,inf,0,False
1293.011,True,False,OFFBOARD,0,25860,25860,inf,0,False
1294.011,True,False,OFFBOARD,0,25880,25880,inf,0,False
1295.011,True,False,OFFBOARD,0,25900,25900,inf,0,False
1296.011,True,False,OFFBOARD,0,25920,25920,inf,0,False
1297.011,True,False,OFFBOARD,0,25940,25940,inf,0,False
1298.011,True,False,OFFBOARD,0,25960,25960,inf,0,False
1299.011,True,False,OFFBOARD,0,25980,25980,inf,0,False
1300.011,True,False,OFFBOARD,0,26000,26000,inf,0,False
1301.012,True,False,OFFBOARD,0,26020,26020,inf,0,False
1302.011,True,False,OFFBOARD,0,26040,26040,inf,0,False
1303.013,True,False,OFFBOARD,0,26060,26060,inf,0,False
1304.011,True,False,OFFBOARD,0,26080,26080,inf,0,False
1305.011,True,False,OFFBOARD,0,26100,26100,inf,0,False
1306.011,True,False,OFFBOARD,0,26120,26120,inf,0,False
1307.012,True,False,OFFBOARD,0,26140,26140,inf,0,False
1308.013,True,False,OFFBOARD,0,26160,26160,inf,0,False
1309.014,True,False,OFFBOARD,0,26180,26180,inf,0,False
1310.011,True,False,OFFBOARD,0,26200,26200,inf,0,False
1311.011,True,False,OFFBOARD,0,26220,26220,inf,0,False
1312.011,True,False,OFFBOARD,0,26240,26240,inf,0,False
1313.011,True,False,OFFBOARD,0,26260,26260,inf,0,False
1314.011,True,False,OFFBOARD,0,26280,26280,inf,0,False
1315.014,True,False,OFFBOARD,0,26300,26300,inf,0,False
1316.011,True,False,OFFBOARD,0,26320,26320,inf,0,False
1317.011,True,False,OFFBOARD,0,26340,26340,inf,0,False
1318.011,True,False,OFFBOARD,0,26360,26360,inf,0,False
1319.014,True,False,OFFBOARD,0,26380,26380,inf,0,False
1320.011,True,False,OFFBOARD,0,26400,26400,inf,0,False
1321.011,True,False,OFFBOARD,0,26420,26420,inf,0,False
1322.011,True,False,OFFBOARD,0,26440,26440,inf,0,False
1323.013,True,False,OFFBOARD,0,26460,26460,inf,0,False
1324.011,True,False,OFFBOARD,0,26480,26480,inf,0,False
1325.011,True,False,OFFBOARD,0,26500,26500,inf,0,False
1326.011,True,False,OFFBOARD,0,26520,26520,inf,0,False
1327.011,True,False,OFFBOARD,0,26540,26540,inf,0,False
1328.011,True,False,OFFBOARD,0,26560,26560,inf,0,False
1329.011,True,False,OFFBOARD,0,26580,26580,inf,0,False
1330.011,True,False,OFFBOARD,0,26600,26600,inf,0,False
1331.011,True,False,OFFBOARD,0,26620,26620,inf,0,False
1332.011,True,False,OFFBOARD,0,26640,26640,inf,0,False
1333.011,True,False,OFFBOARD,0,26660,26660,inf,0,False
1334.011,True,False,OFFBOARD,0,26680,26680,inf,0,False
1335.011,True,False,OFFBOARD,0,26700,26700,inf,0,False
1336.011,True,False,OFFBOARD,0,26720,26720,inf,0,False
1337.012,True,False,OFFBOARD,0,26740,26740,inf,0,False
1338.011,True,False,OFFBOARD,0,26760,26760,inf,0,False
1339.011,True,False,OFFBOARD,0,26780,26780,inf,0,False
1340.011,True,False,OFFBOARD,0,26800,26800,inf,0,False
1341.011,True,False,OFFBOARD,0,26820,26820,inf,0,False
1342.011,True,False,OFFBOARD,0,26840,26840,inf,0,False
1343.011,True,False,OFFBOARD,0,26860,26860,inf,0,False
1344.011,True,False,OFFBOARD,0,26880,26880,inf,0,False
1345.011,True,False,OFFBOARD,0,26900,26900,inf,0,False
1346.012,True,False,OFFBOARD,0,26920,26920,inf,0,False
1347.012,True,False,OFFBOARD,0,26940,26940,inf,0,False
1348.011,True,False,OFFBOARD,0,26960,26960,inf,0,False
1349.011,True,False,OFFBOARD,0,26980,26980,inf,0,False
1350.011,True,False,OFFBOARD,0,27000,27000,inf,0,False
1351.011,True,False,OFFBOARD,0,27020,27020,inf,0,False
1352.011,True,False,OFFBOARD,0,27040,27040,inf,0,False
1353.013,True,False,OFFBOARD,0,27060,27060,inf,0,False
1354.01,True,False,OFFBOARD,0,27080,27080,inf,0,False
1355.013,True,False,OFFBOARD,0,27100,27100,inf,0,False
1356.013,True,False,OFFBOARD,0,27120,27120,inf,0,False
1357.011,True,False,OFFBOARD,0,27140,27140,inf,0,False
1358.011,True,False,OFFBOARD,0,27160,27160,inf,0,False
1359.011,True,False,OFFBOARD,0,27180,27180,inf,0,False
1360.011,True,False,OFFBOARD,0,27200,27200,inf,0,False
1361.011,True,False,OFFBOARD,0,27220,27220,inf,0,False
1362.011,True,False,OFFBOARD,0,27240,27240,inf,0,False
1363.011,True,False,OFFBOARD,0,27260,27260,inf,0,False
1364.011,True,False,OFFBOARD,0,27280,27280,inf,0,False
1365.011,True,False,OFFBOARD,0,27300,27300,inf,0,False
1366.011,True,False,OFFBOARD,0,27320,27320,inf,0,False
1367.017,True,False,OFFBOARD,0,27340,27340,inf,0,False
1368.013,True,False,OFFBOARD,0,27360,27360,inf,0,False
1369.013,True,False,OFFBOARD,0,27380,27380,inf,0,False
1370.015,True,False,OFFBOARD,0,27400,27400,inf,0,False
1371.011,True,False,OFFBOARD,0,27420,27420,inf,0,False
1372.011,True,False,OFFBOARD,0,27440,27440,inf,0,False
1373.013,True,False,OFFBOARD,0,27460,27460,inf,0,False
1374.011,True,False,OFFBOARD,0,27480,27480,inf,0,False
1375.011,True,False,OFFBOARD,0,27500,27500,inf,0,False
1376.011,True,False,OFFBOARD,0,27520,27520,inf,0,False
1377.011,True,False,OFFBOARD,0,27540,27540,inf,0,False
1378.011,True,False,OFFBOARD,0,27560,27560,inf,0,False
1379.013,True,False,OFFBOARD,0,27580,27580,inf,0,False
1380.011,True,False,OFFBOARD,0,27600,27600,inf,0,False
1381.011,True,False,OFFBOARD,0,27620,27620,inf,0,False
1382.012,True,False,OFFBOARD,0,27640,27640,inf,0,False
1383.012,True,False,OFFBOARD,0,27660,27660,inf,0,False
1384.01,True,False,OFFBOARD,0,27680,27680,inf,0,False
1385.011,True,False,OFFBOARD,0,27700,27700,inf,0,False
1386.013,True,False,OFFBOARD,0,27720,27720,inf,0,False
1387.014,True,False,OFFBOARD,0,27740,27740,inf,0,False
1388.012,True,False,OFFBOARD,0,27760,27760,inf,0,False
1389.011,True,False,OFFBOARD,0,27780,27780,inf,0,False
1390.01,True,False,OFFBOARD,0,27800,27800,inf,0,False
1391.011,True,False,OFFBOARD,0,27820,27820,inf,0,False
1392.011,True,False,OFFBOARD,0,27840,27840,inf,0,False
1393.014,True,False,OFFBOARD,0,27860,27860,inf,0,False
1394.012,True,False,OFFBOARD,0,27880,27880,inf,0,False
1395.011,True,False,OFFBOARD,0,27900,27900,inf,0,False
1396.012,True,False,OFFBOARD,0,27920,27920,inf,0,False
1397.011,True,False,OFFBOARD,0,27940,27940,inf,0,False
1398.011,True,False,OFFBOARD,0,27960,27960,inf,0,False
1399.011,True,False,OFFBOARD,0,27980,27980,inf,0,False
1400.014,True,False,OFFBOARD,0,28000,28000,inf,0,False
1401.011,True,False,OFFBOARD,0,28020,28020,inf,0,False
1402.012,True,False,OFFBOARD,0,28040,28040,inf,0,False
1403.01,True,False,OFFBOARD,0,28060,28060,inf,0,False
1404.011,True,False,OFFBOARD,0,28080,28080,inf,0,False
1405.011,True,False,OFFBOARD,0,28100,28100,inf,0,False
1406.011,True,False,OFFBOARD,0,28120,28120,inf,0,False
1407.011,True,False,OFFBOARD,0,28140,28140,inf,0,False
1408.011,True,False,OFFBOARD,0,28160,28160,inf,0,False
1409.011,True,False,OFFBOARD,0,28180,28180,inf,0,False
1410.011,True,False,OFFBOARD,0,28200,28200,inf,0,False
1411.014,True,False,OFFBOARD,0,28220,28220,inf,0,False
1412.013,True,False,OFFBOARD,0,28240,28240,inf,0,False
1413.011,True,False,OFFBOARD,0,28260,28260,inf,0,False
1414.011,True,False,OFFBOARD,0,28280,28280,inf,0,False
1415.011,True,False,OFFBOARD,0,28300,28300,inf,0,False
1416.013,True,False,OFFBOARD,0,28320,28320,inf,0,False
1417.011,True,False,OFFBOARD,0,28340,28340,inf,0,False
1418.011,True,False,OFFBOARD,0,28360,28360,inf,0,False
1419.011,True,False,OFFBOARD,0,28380,28380,inf,0,False
1420.01,True,False,OFFBOARD,0,28400,28400,inf,0,False
1421.011,True,False,OFFBOARD,0,28420,28420,inf,0,False
1422.011,True,False,OFFBOARD,0,28440,28440,inf,0,False
1423.01,True,False,OFFBOARD,0,28460,28460,inf,0,False
1424.011,True,False,OFFBOARD,0,28480,28480,inf,0,False
1425.012,True,False,OFFBOARD,0,28500,28500,inf,0,False
1426.012,True,False,OFFBOARD,0,28520,28520,inf,0,False
1427.011,True,False,OFFBOARD,0,28540,28540,inf,0,False
1428.011,True,False,OFFBOARD,0,28560,28560,inf,0,False
1429.011,True,False,OFFBOARD,0,28580,28580,inf,0,False
1430.011,True,False,OFFBOARD,0,28600,28600,inf,0,False
1431.011,True,False,OFFBOARD,0,28620,28620,inf,0,False
1432.011,True,False,OFFBOARD,0,28640,28640,inf,0,False
1433.013,True,False,OFFBOARD,0,28660,28660,inf,0,False
1434.011,True,False,OFFBOARD,0,28680,28680,inf,0,False
1435.011,True,False,OFFBOARD,0,28700,28700,inf,0,False
1436.011,True,False,OFFBOARD,0,28720,28720,inf,0,False
1437.011,True,False,OFFBOARD,0,28740,28740,inf,0,False
1438.011,True,False,OFFBOARD,0,28760,28760,inf,0,False
1439.011,True,False,OFFBOARD,0,28780,28780,inf,0,False
1440.011,True,False,OFFBOARD,0,28800,28800,inf,0,False
1441.011,True,False,OFFBOARD,0,28820,28820,inf,0,False
1442.011,True,False,OFFBOARD,0,28840,28840,inf,0,False
1443.011,True,False,OFFBOARD,0,28860,28860,inf,0,False
1444.011,True,False,OFFBOARD,0,28880,28880,inf,0,False
1445.012,True,False,OFFBOARD,0,28900,28900,inf,0,False
1446.011,True,False,OFFBOARD,0,28920,28920,inf,0,False
1447.011,True,False,OFFBOARD,0,28940,28940,inf,0,False
1448.011,True,False,OFFBOARD,0,28960,28960,inf,0,False
1449.011,True,False,OFFBOARD,0,28980,28980,inf,0,False
1450.013,True,False,OFFBOARD,0,29000,29000,inf,0,False
1451.011,True,False,OFFBOARD,0,29020,29020,inf,0,False
1452.011,True,False,OFFBOARD,0,29040,29040,inf,0,False
1453.012,True,False,OFFBOARD,0,29060,29060,inf,0,False
1454.012,True,False,OFFBOARD,0,29080,29080,inf,0,False
1455.011,True,False,OFFBOARD,0,29100,29100,inf,0,False
1456.011,True,False,OFFBOARD,0,29120,29120,inf,0,False
1457.011,True,False,OFFBOARD,0,29140,29140,inf,0,False
1458.011,True,False,OFFBOARD,0,29160,29160,inf,0,False
1459.012,True,False,OFFBOARD,0,29180,29180,inf,0,False
1460.012,True,False,OFFBOARD,0,29200,29200,inf,0,False
1461.01,True,False,OFFBOARD,0,29220,29220,inf,0,False
1462.012,True,False,OFFBOARD,0,29240,29240,inf,0,False
1463.011,True,False,OFFBOARD,0,29260,29260,inf,0,False
1464.014,True,False,OFFBOARD,0,29280,29280,inf,0,False
1465.011,True,False,OFFBOARD,0,29300,29300,inf,0,False
